date,product,category,region,channel,quantity,revenue,profit,profit_margin,year,month,quarter,year_month
2024-02-08,Tablet Plus,Peripherals,North,Online,18,5825.6,1761.16,30.23,2024,2,1,2024-02
2024-02-09,Desktop Computer,Accessories,East,Direct,69,123494.62,42415.85,34.35,2024,2,1,2024-02
2024-02-09,Desktop Computer,Computers,East,Online,92,56200.88,6952.55,12.37,2024,2,1,2024-02
2024-02-09,Webcam HD,Accessories,South,Online,34,40186.28,6066.52,15.1,2024,2,1,2024-02
2024-02-09,Wireless Headphones,Audio,South,Retail,67,114232.96,26033.87,22.79,2024,2,1,2024-02
2024-02-10,Wireless Headphones,Computers,North,Online,19,5620.32,1629.2,28.99,2024,2,1,2024-02
2024-02-10,Tablet Plus,Peripherals,Central,Partner,81,144413.66,48834.93,33.82,2024,2,1,2024-02
2024-02-10,External SSD,Computers,West,Direct,37,63137.82,10921.0,17.3,2024,2,1,2024-02
2024-02-10,Wireless Headphones,Accessories,West,Direct,48,55880.27,9854.98,17.64,2024,2,1,2024-02
2024-02-10,Smart Watch,Peripherals,North,Online,37,32958.18,13133.13,39.85,2024,2,1,2024-02
2024-02-11,Monitor 4K,Computers,West,Partner,44,7731.66,3084.4,39.89,2024,2,1,2024-02
2024-02-11,Monitor 4K,Electronics,South,Retail,66,27786.69,5254.1,18.91,2024,2,1,2024-02
2024-02-11,Tablet Plus,Audio,North,Partner,11,13707.86,2702.52,19.72,2024,2,1,2024-02
2024-02-12,Laptop Pro,Computers,South,Retail,53,44166.33,17242.83,39.04,2024,2,1,2024-02
2024-02-12,Mouse Gaming,Peripherals,North,Retail,83,16170.72,3564.44,22.04,2024,2,1,2024-02
2024-02-12,Smartphone X,Electronics,North,Direct,29,35471.33,4136.47,11.66,2024,2,1,2024-02
2024-02-12,Laptop Pro,Accessories,East,Online,4,7774.9,2790.84,35.9,2024,2,1,2024-02
2024-02-12,Printer Laser,Accessories,North,Retail,1,1641.96,211.91,12.91,2024,2,1,2024-02
2024-02-12,Printer Laser,Electronics,East,Direct,66,95529.59,27587.08,28.88,2024,2,1,2024-02
2024-02-13,Smartphone X,Electronics,South,Retail,52,41994.19,7789.12,18.55,2024,2,1,2024-02
2024-02-13,Smartphone X,Computers,Central,Online,63,18798.14,4483.66,23.85,2024,2,1,2024-02
2024-02-13,External SSD,Electronics,Central,Online,34,40337.82,11938.77,29.6,2024,2,1,2024-02
2024-02-13,External SSD,Accessories,South,Retail,69,49334.72,17957.17,36.4,2024,2,1,2024-02
2024-02-14,External SSD,Electronics,East,Partner,95,162892.67,54302.2,33.34,2024,2,1,2024-02
2024-02-14,Printer Laser,Audio,West,Partner,64,124720.7,38366.65,30.76,2024,2,1,2024-02
2024-02-14,Printer Laser,Peripherals,North,Partner,61,53950.64,21367.77,39.61,2024,2,1,2024-02
2024-02-14,External SSD,Audio,Central,Partner,33,8293.51,1691.91,20.4,2024,2,1,2024-02
2024-02-15,Webcam HD,Audio,North,Partner,30,33270.21,4270.24,12.84,2024,2,1,2024-02
2024-02-15,Wireless Headphones,Accessories,East,Online,32,8515.68,2170.73,25.49,2024,2,1,2024-02
2024-02-15,Smart Watch,Accessories,North,Retail,93,104932.39,17971.13,17.13,2024,2,1,2024-02
2024-02-15,Smartphone X,Audio,East,Partner,71,48864.81,11582.13,23.7,2024,2,1,2024-02
2024-02-15,Mouse Gaming,Computers,South,Online,12,1164.16,315.63,27.11,2024,2,1,2024-02
2024-02-15,Printer Laser,Electronics,West,Partner,88,125844.4,47209.15,37.51,2024,2,1,2024-02
2024-02-15,Smartphone X,Audio,East,Direct,41,73216.45,20115.13,27.47,2024,2,1,2024-02
2024-02-15,External SSD,Audio,North,Partner,64,94245.76,28352.17,30.08,2024,2,1,2024-02
2024-02-16,Laptop Pro,Accessories,Central,Direct,31,1803.36,449.04,24.9,2024,2,1,2024-02
2024-02-16,Wireless Headphones,Audio,South,Direct,20,27066.63,7950.17,29.37,2024,2,1,2024-02
2024-02-16,Laptop Pro,Computers,South,Online,95,83192.93,31510.71,37.88,2024,2,1,2024-02
2024-02-16,Tablet Plus,Accessories,South,Direct,54,47046.11,11205.18,23.82,2024,2,1,2024-02
2024-02-16,Smart Watch,Peripherals,North,Retail,69,26745.07,8800.72,32.91,2024,2,1,2024-02
2024-02-16,Tablet Plus,Peripherals,North,Direct,75,31779.96,8720.62,27.44,2024,2,1,2024-02
2024-02-16,Tablet Plus,Peripherals,South,Direct,84,94333.86,34057.89,36.1,2024,2,1,2024-02
2024-02-17,Laptop Pro,Electronics,West,Online,50,21118.94,2750.36,13.02,2024,2,1,2024-02
2024-02-17,Smart Watch,Audio,East,Direct,75,66683.22,9119.44,13.68,2024,2,1,2024-02
2024-02-17,Keyboard Mechanical,Computers,Central,Online,1,1243.76,316.97,25.48,2024,2,1,2024-02
2024-02-17,Printer Laser,Accessories,Central,Retail,86,36471.58,13936.12,38.21,2024,2,1,2024-02
2024-02-17,External SSD,Peripherals,North,Partner,71,116292.77,22903.73,19.69,2024,2,1,2024-02
2024-02-17,Tablet Plus,Audio,East,Direct,56,99948.31,34677.86,34.7,2024,2,1,2024-02
2024-02-17,Mouse Gaming,Computers,South,Partner,33,13428.03,5105.68,38.02,2024,2,1,2024-02
2024-02-18,Smartphone X,Computers,West,Direct,92,54566.19,17995.47,32.98,2024,2,1,2024-02
2024-02-18,External SSD,Peripherals,South,Online,14,10931.96,3833.44,35.07,2024,2,1,2024-02
2024-02-18,Smartphone X,Accessories,East,Online,28,35076.26,6089.03,17.36,2024,2,1,2024-02
2024-02-18,Mouse Gaming,Audio,East,Direct,8,12196.99,2979.31,24.43,2024,2,1,2024-02
2024-02-18,Laptop Pro,Electronics,South,Retail,65,10123.63,2323.59,22.95,2024,2,1,2024-02
2024-02-18,Desktop Computer,Peripherals,Central,Partner,83,6865.17,1961.02,28.56,2024,2,1,2024-02
2024-02-18,Laptop Pro,Accessories,West,Online,35,46651.51,15037.1,32.23,2024,2,1,2024-02
2024-02-19,Smartphone X,Computers,South,Retail,70,127217.02,37494.96,29.47,2024,2,1,2024-02
2024-02-19,Printer Laser,Accessories,Central,Direct,72,39444.02,9008.54,22.84,2024,2,1,2024-02
2024-02-19,External SSD,Computers,West,Partner,16,12916.31,3437.27,26.61,2024,2,1,2024-02
2024-02-19,Monitor 4K,Peripherals,North,Retail,35,29935.37,7588.76,25.35,2024,2,1,2024-02
2024-02-19,Webcam HD,Peripherals,West,Partner,79,99229.83,20661.5,20.82,2024,2,1,2024-02
2024-02-20,Laptop Pro,Electronics,Central,Direct,77,38875.64,6932.93,17.83,2024,2,1,2024-02
2024-02-20,Webcam HD,Computers,Central,Online,86,62110.51,18638.96,30.01,2024,2,1,2024-02
2024-02-20,Wireless Headphones,Computers,Central,Online,96,90913.78,34476.71,37.92,2024,2,1,2024-02
2024-02-20,Printer Laser,Accessories,South,Online,79,132569.09,49678.52,37.47,2024,2,1,2024-02
2024-02-20,Printer Laser,Electronics,East,Online,69,110071.58,26229.23,23.83,2024,2,1,2024-02
2024-02-20,Wireless Headphones,Computers,North,Online,14,11277.44,3640.85,32.28,2024,2,1,2024-02
2024-02-21,Mouse Gaming,Electronics,West,Retail,45,30599.94,5086.34,16.62,2024,2,1,2024-02
2024-02-21,Mouse Gaming,Audio,North,Retail,61,102551.37,36936.84,36.02,2024,2,1,2024-02
2024-02-21,Wireless Headphones,Computers,West,Retail,29,51886.11,9538.8,18.38,2024,2,1,2024-02
2024-02-21,Webcam HD,Peripherals,North,Retail,75,130069.76,38626.0,29.7,2024,2,1,2024-02
2024-02-21,Smartphone X,Audio,North,Direct,3,3856.22,697.0,18.07,2024,2,1,2024-02
2024-02-21,Smartphone X,Peripherals,East,Retail,60,55874.3,10029.57,17.95,2024,2,1,2024-02
2024-02-21,External SSD,Peripherals,Central,Partner,68,79693.71,10277.34,12.9,2024,2,1,2024-02
2024-02-21,Mouse Gaming,Computers,East,Retail,25,9243.22,2822.17,30.53,2024,2,1,2024-02
2024-02-21,Printer Laser,Audio,Central,Partner,66,108964.94,36769.9,33.74,2024,2,1,2024-02
2024-02-21,Laptop Pro,Electronics,North,Direct,42,64212.83,25519.88,39.74,2024,2,1,2024-02
2024-02-21,Wireless Headphones,Computers,West,Online,8,2139.01,628.25,29.37,2024,2,1,2024-02
2024-02-22,Tablet Plus,Peripherals,South,Direct,81,105465.46,15091.52,14.31,2024,2,1,2024-02
2024-02-22,Monitor 4K,Electronics,South,Direct,54,13498.4,4752.88,35.21,2024,2,1,2024-02
2024-02-22,Webcam HD,Peripherals,South,Partner,44,70484.44,13684.79,19.42,2024,2,1,2024-02
2024-02-22,Smartphone X,Audio,North,Retail,9,10052.62,2434.63,24.22,2024,2,1,2024-02
2024-02-22,Webcam HD,Accessories,West,Partner,21,26517.48,5581.68,21.05,2024,2,1,2024-02
2024-02-22,Monitor 4K,Audio,West,Direct,50,33349.41,10071.18,30.2,2024,2,1,2024-02
2024-02-23,Monitor 4K,Electronics,Central,Direct,62,72239.2,10538.29,14.59,2024,2,1,2024-02
2024-02-23,Laptop Pro,Peripherals,East,Partner,53,72410.12,15742.94,21.74,2024,2,1,2024-02
2024-02-23,External SSD,Peripherals,South,Partner,94,59830.41,13712.36,22.92,2024,2,1,2024-02
2024-02-23,Keyboard Mechanical,Peripherals,North,Retail,11,2261.92,482.51,21.33,2024,2,1,2024-02
2024-02-23,Webcam HD,Audio,South,Partner,85,44365.01,6488.07,14.62,2024,2,1,2024-02
2024-02-24,Mouse Gaming,Audio,South,Retail,31,43939.39,15833.27,36.03,2024,2,1,2024-02
2024-02-24,Desktop Computer,Electronics,East,Online,84,154017.3,37772.18,24.52,2024,2,1,2024-02
2024-02-24,Smart Watch,Electronics,Central,Retail,7,2344.32,651.71,27.8,2024,2,1,2024-02
2024-02-24,Keyboard Mechanical,Electronics,Central,Online,71,37430.54,6866.03,18.34,2024,2,1,2024-02
2024-02-24,Webcam HD,Audio,Central,Online,52,64536.32,11846.45,18.36,2024,2,1,2024-02
2024-02-24,Wireless Headphones,Audio,East,Direct,52,20574.78,4904.3,23.84,2024,2,1,2024-02
2024-02-24,Printer Laser,Peripherals,Central,Partner,39,52188.47,8938.03,17.13,2024,2,1,2024-02
2024-02-24,Tablet Plus,Electronics,East,Partner,16,18289.45,3702.44,20.24,2024,2,1,2024-02
2024-02-25,Smartphone X,Audio,North,Retail,33,51163.95,8586.77,16.78,2024,2,1,2024-02
2024-02-25,Smart Watch,Audio,West,Direct,36,4430.09,978.57,22.09,2024,2,1,2024-02
2024-02-25,External SSD,Computers,South,Online,35,58402.17,19290.5,33.03,2024,2,1,2024-02
2024-02-25,Laptop Pro,Accessories,West,Direct,85,68242.55,23046.75,33.77,2024,2,1,2024-02
2024-02-25,Wireless Headphones,Electronics,Central,Retail,80,25617.24,6430.14,25.1,2024,2,1,2024-02
2024-02-25,Keyboard Mechanical,Electronics,Central,Online,54,103523.88,13098.74,12.65,2024,2,1,2024-02
2024-02-25,Wireless Headphones,Audio,North,Retail,87,95531.96,28685.32,30.03,2024,2,1,2024-02
2024-02-25,Tablet Plus,Electronics,Central,Partner,92,164584.85,37817.09,22.98,2024,2,1,2024-02
2024-02-25,Wireless Headphones,Electronics,South,Partner,86,57260.44,17770.17,31.03,2024,2,1,2024-02
2024-02-25,Wireless Headphones,Peripherals,Central,Online,60,56049.12,18975.39,33.85,2024,2,1,2024-02
2024-02-25,External SSD,Computers,Central,Retail,66,83507.35,14977.56,17.94,2024,2,1,2024-02
2024-02-26,Webcam HD,Computers,East,Retail,14,22195.32,4766.72,21.48,2024,2,1,2024-02
2024-02-26,Keyboard Mechanical,Electronics,West,Direct,44,45083.82,9164.58,20.33,2024,2,1,2024-02
2024-02-26,Smart Watch,Accessories,Central,Online,94,146214.36,19401.12,13.27,2024,2,1,2024-02
2024-02-26,External SSD,Computers,South,Retail,49,9995.43,2857.82,28.59,2024,2,1,2024-02
2024-02-26,Webcam HD,Computers,Central,Retail,72,51974.89,17650.68,33.96,2024,2,1,2024-02
2024-02-26,Monitor 4K,Electronics,North,Online,4,2229.78,795.23,35.66,2024,2,1,2024-02
2024-02-26,Smart Watch,Computers,West,Retail,43,27463.3,10232.21,37.26,2024,2,1,2024-02
2024-02-27,Laptop Pro,Audio,East,Partner,45,74061.83,15235.52,20.57,2024,2,1,2024-02
2024-02-27,Desktop Computer,Computers,Central,Partner,61,36240.45,11952.0,32.98,2024,2,1,2024-02
2024-02-27,Wireless Headphones,Audio,South,Online,88,169316.28,62833.28,37.11,2024,2,1,2024-02
2024-02-27,Mouse Gaming,Computers,North,Direct,98,81079.79,31050.55,38.3,2024,2,1,2024-02
2024-02-27,Desktop Computer,Accessories,West,Retail,17,29330.61,3261.2,11.12,2024,2,1,2024-02
2024-02-27,Laptop Pro,Computers,South,Partner,21,23641.83,7042.79,29.79,2024,2,1,2024-02
2024-02-27,Smart Watch,Accessories,North,Partner,72,68619.24,10858.13,15.82,2024,2,1,2024-02
2024-02-27,Smart Watch,Accessories,South,Partner,31,43070.38,9551.28,22.18,2024,2,1,2024-02
2024-02-27,Printer Laser,Computers,Central,Online,38,45348.43,5839.42,12.88,2024,2,1,2024-02
2024-02-28,External SSD,Computers,Central,Direct,69,47446.64,17965.33,37.86,2024,2,1,2024-02
2024-02-28,Mouse Gaming,Peripherals,West,Retail,72,55577.9,13623.7,24.51,2024,2,1,2024-02
2024-02-28,Monitor 4K,Audio,Central,Partner,57,107746.73,15480.54,14.37,2024,2,1,2024-02
2024-02-28,Webcam HD,Computers,South,Direct,29,45300.92,17694.64,39.06,2024,2,1,2024-02
2024-02-28,Mouse Gaming,Computers,South,Online,94,24735.1,9740.81,39.38,2024,2,1,2024-02
2024-02-28,Webcam HD,Audio,North,Retail,85,100034.39,24711.61,24.7,2024,2,1,2024-02
2024-02-28,Smart Watch,Accessories,North,Retail,55,69887.76,18642.92,26.68,2024,2,1,2024-02
2024-02-28,Printer Laser,Electronics,Central,Retail,26,50854.39,17363.32,34.14,2024,2,1,2024-02
2024-02-29,Monitor 4K,Peripherals,Central,Partner,49,12201.4,4717.49,38.66,2024,2,1,2024-02
2024-02-29,Smartphone X,Audio,Central,Partner,28,34640.61,8535.48,24.64,2024,2,1,2024-02
2024-02-29,Printer Laser,Computers,North,Partner,70,30335.06,8342.68,27.5,2024,2,1,2024-02
2024-02-29,Monitor 4K,Peripherals,North,Partner,39,59643.63,23651.9,39.66,2024,2,1,2024-02
2024-02-29,Mouse Gaming,Computers,East,Online,54,40335.62,8663.46,21.48,2024,2,1,2024-02
2024-02-29,Mouse Gaming,Electronics,North,Retail,27,32396.06,5470.13,16.89,2024,2,1,2024-02
2024-02-29,Webcam HD,Accessories,North,Retail,43,73165.49,14839.32,20.28,2024,2,1,2024-02
2024-02-29,Wireless Headphones,Computers,West,Online,14,10736.71,1896.19,17.66,2024,2,1,2024-02
2024-03-01,Smart Watch,Audio,North,Partner,49,39551.89,10346.55,26.16,2024,3,1,2024-03
2024-03-01,Desktop Computer,Electronics,Central,Partner,94,101669.52,12313.85,12.11,2024,3,1,2024-03
2024-03-01,Smartphone X,Electronics,South,Partner,59,38832.98,13019.96,33.53,2024,3,1,2024-03
2024-03-01,Keyboard Mechanical,Accessories,South,Retail,3,3407.46,707.51,20.76,2024,3,1,2024-03
2024-03-01,Mouse Gaming,Audio,Central,Online,84,9551.27,1854.26,19.41,2024,3,1,2024-03
2024-03-01,Keyboard Mechanical,Peripherals,Central,Partner,52,6353.55,1561.89,24.58,2024,3,1,2024-03
2024-03-02,Laptop Pro,Accessories,South,Retail,6,10742.21,3056.33,28.45,2024,3,1,2024-03
2024-03-02,Smartphone X,Electronics,East,Direct,49,27082.32,8497.6,31.38,2024,3,1,2024-03
2024-03-02,Tablet Plus,Computers,East,Retail,96,185690.1,50821.5,27.37,2024,3,1,2024-03
2024-03-02,Printer Laser,Accessories,South,Partner,39,37844.21,7994.11,21.12,2024,3,1,2024-03
2024-03-02,Webcam HD,Computers,South,Online,13,23077.67,7842.01,33.98,2024,3,1,2024-03
2024-03-02,Smart Watch,Computers,Central,Partner,83,68512.07,17374.63,25.36,2024,3,1,2024-03
2024-03-02,Smartphone X,Accessories,South,Direct,42,34115.37,11897.34,34.87,2024,3,1,2024-03
2024-03-03,Smart Watch,Peripherals,East,Online,6,8226.87,1141.04,13.87,2024,3,1,2024-03
2024-03-03,Laptop Pro,Computers,Central,Online,74,11127.31,4434.94,39.86,2024,3,1,2024-03
2024-03-03,Printer Laser,Electronics,North,Retail,63,76847.19,26844.06,34.93,2024,3,1,2024-03
2024-03-03,Laptop Pro,Audio,North,Direct,18,13311.78,5224.82,39.25,2024,3,1,2024-03
2024-03-03,Laptop Pro,Audio,South,Retail,93,60778.14,10237.05,16.84,2024,3,1,2024-03
2024-03-03,Smartphone X,Peripherals,North,Retail,6,9343.14,1970.06,21.09,2024,3,1,2024-03
2024-03-03,Tablet Plus,Audio,South,Online,26,22377.67,3898.98,17.42,2024,3,1,2024-03
2024-03-03,Keyboard Mechanical,Peripherals,East,Direct,49,88472.45,21460.61,24.26,2024,3,1,2024-03
2024-03-04,Wireless Headphones,Computers,East,Partner,21,8823.71,2201.34,24.95,2024,3,1,2024-03
2024-03-04,Smartphone X,Audio,East,Online,78,25461.68,3568.36,14.01,2024,3,1,2024-03
2024-03-04,Webcam HD,Peripherals,North,Online,69,92426.33,14290.82,15.46,2024,3,1,2024-03
2024-03-04,Desktop Computer,Accessories,West,Partner,52,48347.14,14880.14,30.78,2024,3,1,2024-03
2024-03-04,Smartphone X,Computers,North,Retail,90,101687.39,29936.86,29.44,2024,3,1,2024-03
2024-03-04,Mouse Gaming,Electronics,Central,Online,85,104877.16,26988.5,25.73,2024,3,1,2024-03
2024-03-04,Printer Laser,Audio,East,Direct,17,32432.12,5929.19,18.28,2024,3,1,2024-03
2024-03-05,Printer Laser,Accessories,East,Direct,24,14286.66,3877.73,27.14,2024,3,1,2024-03
2024-03-05,Printer Laser,Accessories,West,Retail,17,16691.8,3111.27,18.64,2024,3,1,2024-03
2024-03-05,Tablet Plus,Peripherals,Central,Partner,63,93389.22,31315.12,33.53,2024,3,1,2024-03
2024-03-05,Mouse Gaming,Electronics,West,Direct,100,55635.72,5868.79,10.55,2024,3,1,2024-03
2024-03-05,Webcam HD,Peripherals,Central,Partner,27,50562.28,15215.09,30.09,2024,3,1,2024-03
2024-03-05,Smartphone X,Peripherals,South,Online,43,14443.48,5055.19,35.0,2024,3,1,2024-03
2024-03-05,Printer Laser,Audio,Central,Retail,20,37951.5,4784.32,12.61,2024,3,1,2024-03
2024-03-06,Desktop Computer,Accessories,East,Partner,16,15269.33,3682.37,24.12,2024,3,1,2024-03
2024-03-06,Mouse Gaming,Audio,West,Partner,86,56150.63,18459.78,32.88,2024,3,1,2024-03
2024-03-06,Smartphone X,Electronics,Central,Partner,96,26229.49,3196.44,12.19,2024,3,1,2024-03
2024-03-06,Tablet Plus,Computers,South,Direct,29,42444.95,12569.18,29.61,2024,3,1,2024-03
2024-03-06,External SSD,Audio,West,Online,88,56921.94,9376.84,16.47,2024,3,1,2024-03
2024-03-07,Smart Watch,Peripherals,West,Direct,35,66159.58,8566.31,12.95,2024,3,1,2024-03
2024-03-07,Smartphone X,Accessories,West,Retail,49,45130.76,12030.93,26.66,2024,3,1,2024-03
2024-03-07,Tablet Plus,Computers,West,Online,11,10522.59,2145.41,20.39,2024,3,1,2024-03
2024-03-07,Smartphone X,Audio,West,Retail,41,15096.39,4937.41,32.71,2024,3,1,2024-03
2024-03-07,Smartphone X,Electronics,South,Retail,67,111201.35,41759.8,37.55,2024,3,1,2024-03
2024-03-07,Tablet Plus,Accessories,North,Direct,14,21940.2,7966.15,36.31,2024,3,1,2024-03
2024-03-07,Webcam HD,Audio,North,Retail,76,52690.01,8762.3,16.63,2024,3,1,2024-03
2024-03-07,Wireless Headphones,Computers,South,Online,16,24106.26,9368.07,38.86,2024,3,1,2024-03
2024-03-08,Printer Laser,Computers,West,Online,12,5957.36,1901.76,31.92,2024,3,1,2024-03
2024-03-08,Webcam HD,Audio,East,Direct,68,55254.97,17572.54,31.8,2024,3,1,2024-03
2024-03-08,Smartphone X,Accessories,Central,Retail,72,70895.19,17614.42,24.85,2024,3,1,2024-03
2024-03-08,Printer Laser,Accessories,West,Online,9,16615.69,6552.51,39.44,2024,3,1,2024-03
2024-03-08,Smartphone X,Computers,Central,Retail,18,8184.5,1000.7,12.23,2024,3,1,2024-03
2024-03-08,Desktop Computer,Peripherals,South,Direct,12,15358.06,1722.12,11.21,2024,3,1,2024-03
2024-03-08,Monitor 4K,Electronics,South,Partner,96,139882.39,51039.95,36.49,2024,3,1,2024-03
2024-03-08,Laptop Pro,Peripherals,North,Online,11,2894.58,1085.29,37.49,2024,3,1,2024-03
2024-03-08,Desktop Computer,Computers,East,Retail,87,159374.15,22159.4,13.9,2024,3,1,2024-03
2024-03-08,Laptop Pro,Electronics,South,Retail,57,84965.53,33065.19,38.92,2024,3,1,2024-03
2024-03-09,Printer Laser,Peripherals,East,Partner,65,36433.38,8599.91,23.6,2024,3,1,2024-03
2024-03-09,Desktop Computer,Accessories,South,Retail,2,515.69,134.85,26.15,2024,3,1,2024-03
2024-03-09,Keyboard Mechanical,Computers,East,Retail,92,69721.84,14664.02,21.03,2024,3,1,2024-03
2024-03-09,Smartphone X,Audio,West,Retail,87,149806.16,19983.73,13.34,2024,3,1,2024-03
2024-03-09,Printer Laser,Audio,North,Retail,40,23642.48,2924.73,12.37,2024,3,1,2024-03
2024-03-09,Printer Laser,Computers,West,Partner,23,40751.21,13283.97,32.6,2024,3,1,2024-03
2024-03-09,Monitor 4K,Electronics,West,Direct,69,81790.93,20609.99,25.2,2024,3,1,2024-03
2024-03-09,Smart Watch,Computers,West,Online,31,15510.64,3501.12,22.57,2024,3,1,2024-03
2024-03-09,Wireless Headphones,Computers,North,Retail,36,16830.43,3902.01,23.18,2024,3,1,2024-03
2024-03-10,Smartphone X,Electronics,West,Online,41,79067.49,23753.66,30.04,2024,3,1,2024-03
2024-03-10,Keyboard Mechanical,Computers,Central,Direct,71,22914.36,5165.91,22.54,2024,3,1,2024-03
2024-03-10,Mouse Gaming,Peripherals,Central,Partner,22,26687.89,3280.27,12.29,2024,3,1,2024-03
2024-03-10,External SSD,Electronics,South,Retail,73,24955.05,5820.44,23.32,2024,3,1,2024-03
2024-03-10,Monitor 4K,Accessories,South,Partner,71,103111.76,16278.36,15.79,2024,3,1,2024-03
2024-03-10,Printer Laser,Audio,South,Online,39,12873.77,3120.39,24.24,2024,3,1,2024-03
2024-03-10,Laptop Pro,Electronics,South,Online,12,20518.71,5751.23,28.03,2024,3,1,2024-03
2024-03-11,Smartphone X,Computers,East,Online,77,76751.77,9355.44,12.19,2024,3,1,2024-03
2024-03-11,External SSD,Peripherals,South,Retail,62,6370.32,1868.95,29.34,2024,3,1,2024-03
2024-03-11,Mouse Gaming,Electronics,East,Partner,13,12283.26,2202.15,17.93,2024,3,1,2024-03
2024-03-11,Tablet Plus,Audio,South,Direct,87,17595.03,4537.35,25.79,2024,3,1,2024-03
2024-03-11,Printer Laser,Peripherals,East,Retail,85,169042.29,65125.32,38.53,2024,3,1,2024-03
2024-03-12,Laptop Pro,Electronics,East,Partner,77,70731.95,10331.02,14.61,2024,3,1,2024-03
2024-03-12,Monitor 4K,Electronics,North,Online,32,9573.9,2457.73,25.67,2024,3,1,2024-03
2024-03-12,Smartphone X,Computers,North,Direct,1,1645.46,428.73,26.06,2024,3,1,2024-03
2024-03-12,Webcam HD,Peripherals,Central,Retail,84,114676.89,18044.5,15.74,2024,3,1,2024-03
2024-03-12,Mouse Gaming,Accessories,North,Retail,48,45345.89,6941.03,15.31,2024,3,1,2024-03
2024-03-12,Mouse Gaming,Accessories,East,Direct,74,144583.94,49601.2,34.31,2024,3,1,2024-03
2024-03-13,Monitor 4K,Accessories,Central,Retail,80,128406.04,32214.9,25.09,2024,3,1,2024-03
2024-03-13,Tablet Plus,Peripherals,North,Online,63,92972.3,15672.94,16.86,2024,3,1,2024-03
2024-03-13,Webcam HD,Electronics,East,Direct,53,89912.7,16383.05,18.22,2024,3,1,2024-03
2024-03-13,Tablet Plus,Audio,Central,Partner,41,62084.76,10848.51,17.47,2024,3,1,2024-03
2024-03-13,Printer Laser,Electronics,North,Direct,87,165937.15,30901.73,18.62,2024,3,1,2024-03
2024-03-14,Mouse Gaming,Accessories,Central,Retail,20,27497.9,10117.45,36.79,2024,3,1,2024-03
2024-03-14,Webcam HD,Audio,Central,Partner,50,57818.48,9126.03,15.78,2024,3,1,2024-03
